id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
189238;418097;04/02/2019;segunda-feira;07:45:00;MG;365;609;UBERLANDIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;336629;Caminhão;VW/17.250 CNC/17.250 CNC;2011;Passageiro;Ileso;28;Masculino;1;0;0;0;-18,91814129;-48,17779541;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
191072;424517;13/02/2019;quarta-feira;13:00:00;MG;365;570;INDIANOPOLIS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Não;340004;Caminhão-trator;VOLVO/FH 400 6X2T/FH 400 6X2T;2011;Condutor;Ileso;61;Masculino;1;0;0;0;-18,91431;-47,86009;SPRF-MG;DEL15-MG;UOP02-DEL15-MG
191360;423755;14/02/2019;quinta-feira;20:50:00;MG;365;548;ROMARIA;Defeito Mecânico no Veículo;Tombamento;Sem Vítimas;Plena Noite;Crescente;Chuva;Simples;Reta;Não;340486;Caminhão;VW/24.250 CNC 6X2/24.250 CNC 6X2;2010;Condutor;Ileso;54;Masculino;1;0;0;0;-18,9297;-47,6618;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
191360;423756;14/02/2019;quinta-feira;20:50:00;MG;365;548;ROMARIA;Defeito Mecânico no Veículo;Tombamento;Sem Vítimas;Plena Noite;Crescente;Chuva;Simples;Reta;Não;340487;Caminhão;M.BENZ/L 1513/L 1513;1975;Condutor;Ileso;61;Masculino;1;0;0;0;-18,9297;-47,6618;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
192365;425528;19/02/2019;terça-feira;16:15:00;MG;365;619;UBERLANDIA;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;342272;Caminhão-trator;VW/19.320 CNC TT/19.320 CNC TT;2008;Condutor;Ileso;34;Masculino;1;0;0;0;-18,8974;-48,2715;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
192497;425897;20/02/2019;quarta-feira;12:10:00;MG;365;645,9;UBERLANDIA;Avarias e/ou desgaste excessivo no pneu;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;342600;Caminhão-trator;SCANIA/LK 111/LK 111;1980;Condutor;Lesões Leves;56;Masculino;0;1;0;0;-18,8857;-48,4645;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
192589;426326;20/02/2019;quarta-feira;23:30:00;MG;365;470;PATROCINIO;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Reta;Sim;342776;Caminhão-trator;M.BENZ/1938 S/1938 S;2004;Condutor;Ileso;40;Masculino;1;0;0;0;-18,91668;-46,97599;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
193243;428840;24/02/2019;domingo;06:30:00;MG;365;483;PATROCINIO;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Reta;Não;345081;Caminhão-trator;SCANIA/T112 H 4X2/T112 H 4X2;1988;Condutor;Ileso;60;Masculino;1;0;0;0;-18,89;-47,079;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
193243;428841;24/02/2019;domingo;06:30:00;MG;365;483;PATROCINIO;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Reta;Não;345082;Caminhão;VW/VIR 19320 CLC TT 6X2/VIR 19320 CLC TT 6X2;2006;Condutor;Lesões Leves;35;Masculino;0;1;0;0;-18,89;-47,079;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
194035;429275;28/02/2019;quinta-feira;04:45:00;MG;365;726;CANAPOLIS;Pista Escorregadia;Colisão frontal;Com Vítimas Fatais;Plena Noite;Crescente;Chuva;Simples;Declive;Não;345429;Caminhão-trator;SCANIA/R 440 A6X4/R 440 A6X4;2013;Condutor;Ileso;52;Masculino;1;0;0;0;-18,87997559;-49,15557861;SPRF-MG;DEL15-MG;UOP03-DEL15-MG
195037;433268;04/03/2019;segunda-feira;08:30:00;MG;365;615;UBERLANDIA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Sim;347465;Caminhão-trator;IVECO/STRALISHD 570S38TN/STRALISHD 570S38TN;2008;Condutor;Lesões Leves;32;Masculino;0;1;0;0;-18,91180801;-48,2213974;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
195171;433537;05/03/2019;terça-feira;03:00:00;MG;365;593,1;UBERLANDIA;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Curva;Não;347468;Caminhão-trator;SCANIA/R124 GA4X2NZ 400/R124 GA4X2NZ 400;2003;Condutor;Lesões Graves;24;Masculino;0;0;1;0;-18,88127499;-48,04741859;SPRF-MG;DEL15-MG;UOP02-DEL15-MG
195657;434635;07/03/2019;quinta-feira;22:55:00;MG;365;480;PATROCINIO;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;348424;Caminhão-trator;IVECO/STRALIS 600S44T/STRALIS 600S44T;2015;Condutor;Lesões Leves;42;Masculino;0;1;0;0;-18,89211322;-47,06972105;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
195800;433584;08/03/2019;sexta-feira;18:45:00;MG;365;620;UBERLANDIA;Pista Escorregadia;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;348690;Caminhão-trator;VOLVO/FM 370 6X2T/FM 370 6X2T;2014;Condutor;Ileso;67;Masculino;1;0;0;0;-18,90349687;-48,28130603;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
195945;434091;09/03/2019;sábado;13:00:00;MG;365;705,9;MONTE ALEGRE DE MINAS;Falta de Atenção à Condução;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Não;348933;Caminhão;VW/24.280 CRM 6X2/24.280 CRM 6X2;2018;Condutor;Lesões Leves;33;Masculino;0;1;0;0;-18,88029779;-49,04540696;SPRF-MG;DEL15-MG;UOP03-DEL15-MG
196463;434989;28/02/2019;quinta-feira;06:10:00;MG;365;726,5;ITUIUTABA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Amanhecer;Decrescente;Chuva;Simples;Reta;Não;349821;Caminhão;M.BENZ/L 1318/L 1318;2008;Condutor;Ileso;43;Masculino;1;0;0;0;-18,89215248;-49,23735917;SPRF-MG;DEL15-MG;UOP03-DEL15-MG
196464;435044;12/03/2019;terça-feira;00:10:00;MG;365;608;UBERLANDIA;Deficiência ou não Acionamento do Sistema de Iluminação/Sinalização do Veículo;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;349853;Caminhão-trator;SCANIA/L111S/L111S;1977;Condutor;Não Informado;0;Não Informado;0;0;0;0;-18,9265447;-48,19551945;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
196555;435260;12/03/2019;terça-feira;13:50:00;MG;365;621,1;UBERLANDIA;Defeito Mecânico no Veículo;Engavetamento;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;349989;Caminhão;VW/15.180/15.180;2004;Condutor;Ileso;33;Masculino;1;0;0;0;-18,89550683;-48,27167273;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
196641;436050;12/03/2019;terça-feira;23:40:00;MG;365;480;PATROCINIO;Restrição de Visibilidade;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;350152;Caminhão-trator;IVECO/STRALISHD 570S38TN/STRALISHD 570S38TN;2007;Condutor;Ileso;61;Masculino;1;0;0;0;-18,90209;-47,055098;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
196641;436052;12/03/2019;terça-feira;23:40:00;MG;365;480;PATROCINIO;Restrição de Visibilidade;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;350154;Caminhão-trator;M.BENZ/LS 1634/LS 1634;2004;Condutor;Ileso;50;Masculino;1;0;0;0;-18,90209;-47,055098;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
197438;439285;16/03/2019;sábado;16:20:00;MG;365;481;PATROCINIO;Pista Escorregadia;Colisão frontal;Com Vítimas Fatais;Pleno dia;Decrescente;Chuva;Simples;Curva;Não;353348;Caminhão-trator;VOLVO/FH 460 6X2T/FH 460 6X2T;2013;Condutor;Ileso;37;Masculino;1;0;0;0;-18,88974103;-47,07887601;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
197849;439623;18/03/2019;segunda-feira;18:30:00;MG;365;546;ROMARIA;Defeito Mecânico no Veículo;Tombamento;Sem Vítimas;Anoitecer;Decrescente;Garoa/Chuvisco;Simples;Reta;Não;352502;Caminhão-trator;SCANIA/G 420 A4X2/G 420 A4X2;2011;Condutor;Ileso;42;Masculino;1;0;0;0;-18,93205374;-47,64765491;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
198263;440512;21/03/2019;quinta-feira;06:45:00;MG;365;671;MONTE ALEGRE DE MINAS;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Dupla;Reta;Não;353223;Caminhão-trator;VOLVO/FH 460 6X4T/FH 460 6X4T;2014;Condutor;Lesões Leves;38;Masculino;0;1;0;0;-18,87919566;-48,74332477;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
198877;441094;23/03/2019;sábado;21:00:00;MG;365;575;INDIANOPOLIS;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Fatais;Plena Noite;Crescente;Vento;Simples;"Declive;Reta";Não;354380;Caminhão-trator;SCANIA/R113 H 4X2 360/R113 H 4X2 360;1996;Condutor;Ileso;49;Masculino;1;0;0;0;-18,89688385;-47,91517084;SPRF-MG;DEL15-MG;UOP02-DEL15-MG
199656;442334;28/03/2019;quinta-feira;03:00:00;MG;365;669,1;MONTE ALEGRE DE MINAS;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;355777;Caminhão;M.BENZ/L 1620/L 1620;2010;Condutor;Lesões Leves;28;Masculino;0;1;0;0;-18,889926;-48,7016;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
201378;448687;05/04/2019;sexta-feira;19:10:00;MG;365;593;UBERLANDIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Curva;Não;359135;Caminhão-trator;VOLVO/N 1220/N 1220;1984;Condutor;Lesões Leves;57;Masculino;0;1;0;0;-18,87604631;-48,07055213;SPRF-MG;DEL15-MG;UOP02-DEL15-MG
201532;446766;06/04/2019;sábado;09:00:00;MG;365;498,5;PATROCINIO;Não guardar distância de segurança;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Não;359276;Caminhão;M.BENZ/L 1620/L 1620;1997;Condutor;Ileso;68;Masculino;1;0;0;0;-18,94027306;-47,21904491;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
201711;448586;06/04/2019;sábado;23:15:00;MG;365;599;UBERLANDIA;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Plena Noite;Crescente;Vento;Simples;Curva;Não;359504;Caminhão;M.BENZ/ATEGO 2426/ATEGO 2426;2016;Condutor;Ileso;31;Masculino;1;0;0;0;-18,87347844;-48,08818817;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
202187;451293;09/04/2019;terça-feira;06:00:00;MG;365;495;PATROCINIO;Agressão Externa;Tombamento;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Dupla;Aclive;Não;360420;Caminhão-trator;M.BENZ/AXOR 2544 S/AXOR 2544 S;2017;Condutor;Lesões Leves;54;Masculino;0;1;0;0;-18,917469;-47,203773;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
202525;449011;10/03/2019;domingo;04:30:00;MG;365;578,4;INDIANOPOLIS;Condutor Dormindo;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;"Declive;Reta";Não;361003;Caminhão-trator;M.BENZ/LS 1935/LS 1935;1998;Condutor;Ileso;38;Masculino;1;0;0;0;-18,87849115;-47,94047448;SPRF-MG;DEL15-MG;UOP02-DEL15-MG
202525;449012;10/03/2019;domingo;04:30:00;MG;365;578,4;INDIANOPOLIS;Condutor Dormindo;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;"Declive;Reta";Não;361004;Caminhão;M.BENZ/AXOR 1933/AXOR 1933;2017;Condutor;Ileso;44;Masculino;1;0;0;0;-18,87849115;-47,94047448;SPRF-MG;DEL15-MG;UOP02-DEL15-MG
204305;453209;19/04/2019;sexta-feira;11:50:00;MG;365;651;UBERLANDIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;364301;Caminhão;VW/24.220 EURO3 WORKER/24.220 EURO3 WORKER;2007;Condutor;Ileso;26;Masculino;1;0;0;0;-18,86755464;-48,56819793;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
204612;455293;21/04/2019;domingo;02:00:00;MG;365;449,7;PATROCINIO;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;364761;Caminhão-trator;M.BENZ/AXOR 2544 S/AXOR 2544 S;2010;Condutor;Ileso;34;Masculino;1;0;0;0;-18,83084564;-46,81816006;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
205311;458833;27/03/2019;quarta-feira;15:55:00;MG;365;619;UBERLANDIA;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de Vias;Sim;368728;Caminhão-trator;VW/25.370 CLM T 6X2/25.370 CLM T 6X2;0;Condutor;Não Informado;0;Não Informado;0;0;0;0;-18,88502642;-48,26480091;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
205664;456520;26/04/2019;sexta-feira;12:45:00;MG;365;637,5;UBERLANDIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;366741;Caminhão-trator;IVECO/STRALIS 740S46TZ/STRALIS 740S46TZ;2011;Condutor;Ileso;67;Masculino;1;0;0;0;-18,889801;-48,43735;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
205664;456519;26/04/2019;sexta-feira;12:45:00;MG;365;637,5;UBERLANDIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;366740;Caminhão;M.BENZ/ATEGO 1419/ATEGO 1419;2014;Condutor;Lesões Leves;56;Masculino;0;1;0;0;-18,889801;-48,43735;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
206251;457474;29/04/2019;segunda-feira;06:50:00;MG;365;741;ITUIUTABA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Declive;Não;367676;Caminhão;FORD/CARGO 816 S/CARGO 816 S;2014;Condutor;Lesões Leves;33;Feminino;0;1;0;0;-18,91363311;-49,38245598;SPRF-MG;DEL15-MG;UOP03-DEL15-MG
206251;457475;29/04/2019;segunda-feira;06:50:00;MG;365;741;ITUIUTABA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Declive;Não;367677;Caminhão;M.BENZ/L 1113/L 1113;1975;Condutor;Ileso;71;Masculino;1;0;0;0;-18,91363311;-49,38245598;SPRF-MG;DEL15-MG;UOP03-DEL15-MG
207017;459347;03/05/2019;sexta-feira;14:30:00;MG;365;616;UBERLANDIA;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Nublado;Simples;Reta;Sim;369084;Caminhão-trator;SCANIA/R 400 A6X2/R 400 A6X2;2014;Condutor;Ileso;37;Masculino;1;0;0;0;-18,884602;-48,26594;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
207017;459262;03/05/2019;sexta-feira;14:30:00;MG;365;616;UBERLANDIA;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Nublado;Simples;Reta;Sim;369082;Caminhão;M.BENZ/L 1620/L 1620;2000;Condutor;Ileso;24;Masculino;1;0;0;0;-18,884602;-48,26594;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
207810;461008;05/04/2019;sexta-feira;15:00:00;MG;365;638,5;UBERLANDIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Declive";Não;370499;Caminhão-trator;DAF/XF105 FTS 460A/XF105 FTS 460A;2018;Condutor;Ileso;40;Masculino;1;0;0;0;-18,88535924;-48,46544904;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
207820;462787;07/05/2019;terça-feira;14:00:00;MG;365;688;MONTE ALEGRE DE MINAS;Defeito Mecânico no Veículo;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Declive;Não;370657;Caminhão;M.BENZ/LK 2217/LK 2217;1989;Condutor;Lesões Leves;31;Masculino;0;1;0;0;-18,87623321;-48,88400401;SPRF-MG;DEL15-MG;UOP03-DEL15-MG
207820;462792;07/05/2019;terça-feira;14:00:00;MG;365;688;MONTE ALEGRE DE MINAS;Defeito Mecânico no Veículo;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Declive;Não;372084;Caminhão;FORD/CARGO 815 E/CARGO 815 E;2006;Condutor;Ileso;33;Masculino;1;0;0;0;-18,87623321;-48,88400401;SPRF-MG;DEL15-MG;UOP03-DEL15-MG
208129;463890;09/05/2019;quinta-feira;07:50:00;MG;365;641;UBERLANDIA;Falta de Atenção à Condução;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;373093;Caminhão-trator;VOLVO/N10 INTERCOOLER II/N10 INTERCOOLER II;1993;Condutor;Ileso;49;Masculino;1;0;0;0;-18,88388156;-48,47481693;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
208580;462848;11/05/2019;sábado;06:30:00;MG;365;487;PATROCINIO;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Aclive;Reta";Não;372124;Caminhão-trator;Não Informado/Não Informado/Não Informado;0;Condutor;Não Informado;0;Não Informado;0;0;0;0;-18,90027198;-47,131934;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
208742;470161;11/05/2019;sábado;20:10:00;MG;365;695;MONTE ALEGRE DE MINAS;Velocidade Incompatível;Tombamento;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;372461;Caminhão;VOLVO/VM 270 6X2R/VM 270 6X2R;2012;Condutor;Lesões Leves;31;Masculino;0;1;0;0;-18,87838133;-48,95058799;SPRF-MG;DEL15-MG;UOP03-DEL15-MG
208742;463186;11/05/2019;sábado;20:10:00;MG;365;695;MONTE ALEGRE DE MINAS;Velocidade Incompatível;Tombamento;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;372461;Caminhão;VOLVO/VM 270 6X2R/VM 270 6X2R;2012;Passageiro;Óbito;19;Masculino;0;0;0;1;-18,87838133;-48,95058799;SPRF-MG;DEL15-MG;UOP03-DEL15-MG
208976;465746;12/05/2019;domingo;14:50:00;MG;365;688;MONTE ALEGRE DE MINAS;Defeito Mecânico no Veículo;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Em Obras;Reta";Sim;372695;Caminhão;M.BENZ/710/710;2003;Passageiro;Ileso;31;Masculino;1;0;0;0;-18,87623321;-48,88400401;SPRF-MG;DEL15-MG;UOP03-DEL15-MG
208976;465743;12/05/2019;domingo;14:50:00;MG;365;688;MONTE ALEGRE DE MINAS;Defeito Mecânico no Veículo;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Em Obras;Reta";Sim;372695;Caminhão;M.BENZ/710/710;2003;Condutor;Lesões Leves;57;Masculino;0;1;0;0;-18,87623321;-48,88400401;SPRF-MG;DEL15-MG;UOP03-DEL15-MG
208976;465745;12/05/2019;domingo;14:50:00;MG;365;688;MONTE ALEGRE DE MINAS;Defeito Mecânico no Veículo;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Em Obras;Reta";Sim;372695;Caminhão;M.BENZ/710/710;2003;Passageiro;Lesões Leves;57;Feminino;0;1;0;0;-18,87623321;-48,88400401;SPRF-MG;DEL15-MG;UOP03-DEL15-MG
208976;465747;12/05/2019;domingo;14:50:00;MG;365;688;MONTE ALEGRE DE MINAS;Defeito Mecânico no Veículo;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Em Obras;Reta";Sim;372696;Caminhão-trator;VOLVO/FH12 380 4X2T/FH12 380 4X2T;2000;Condutor;Ileso;39;Masculino;1;0;0;0;-18,87623321;-48,88400401;SPRF-MG;DEL15-MG;UOP03-DEL15-MG
208976;465751;12/05/2019;domingo;14:50:00;MG;365;688;MONTE ALEGRE DE MINAS;Defeito Mecânico no Veículo;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Em Obras;Reta";Sim;372696;Caminhão-trator;VOLVO/FH12 380 4X2T/FH12 380 4X2T;2000;Passageiro;Ileso;0;Feminino;1;0;0;0;-18,87623321;-48,88400401;SPRF-MG;DEL15-MG;UOP03-DEL15-MG
